"No.","Time","AbsTime","Source","Destination","Protocol","Length","Info"
"5223","63.025289803","12:27:39.444054389","192.168.57.30","192.168.57.20","TCP","76","56913  >  7710 [PSH, ACK] Seq=7377 Ack=113692 Win=8326 Len=10 TSval=459216 TSecr=1542887315"
"5230","63.125305063","12:27:39.544069649","192.168.57.30","192.168.57.20","TCP","76","56913  >  7710 [PSH, ACK] Seq=7387 Ack=113838 Win=8326 Len=10 TSval=459225 TSecr=1542887342"
"5237","63.225322195","12:27:39.644086781","192.168.57.30","192.168.57.20","TCP","76","56913  >  7710 [PSH, ACK] Seq=7397 Ack=113980 Win=8326 Len=10 TSval=459234 TSecr=1542887442"
"5244","63.325299781","12:27:39.744064367","192.168.57.30","192.168.57.20","TCP","76","56913  >  7710 [PSH, ACK] Seq=7407 Ack=114122 Win=8326 Len=10 TSval=459243 TSecr=1542887542"
"5251","63.425296951","12:27:39.844061537","192.168.57.30","192.168.57.20","TCP","76","56913  >  7710 [PSH, ACK] Seq=7417 Ack=114265 Win=8326 Len=10 TSval=459252 TSecr=1542887642"
"5266","63.525277475","12:27:39.944042061","192.168.57.30","192.168.57.20","TCP","76","56913  >  7710 [PSH, ACK] Seq=7427 Ack=114411 Win=8326 Len=10 TSval=459261 TSecr=1542887742"
"5275","63.625291849","12:27:40.044056435","192.168.57.30","192.168.57.20","TCP","76","56913  >  7710 [PSH, ACK] Seq=7447 Ack=115026 Win=8326 Len=10 TSval=459270 TSecr=1542887846"
"5284","63.725290046","12:27:40.144054632","192.168.57.30","192.168.57.20","TCP","76","56913  >  7710 [PSH, ACK] Seq=7457 Ack=115170 Win=8326 Len=10 TSval=459279 TSecr=1542887942"
"5291","63.825295305","12:27:40.244059891","192.168.57.30","192.168.57.20","TCP","76","56913  >  7710 [PSH, ACK] Seq=7467 Ack=115312 Win=8326 Len=10 TSval=459288 TSecr=1542888042"
"5298","63.925290465","12:27:40.344055051","192.168.57.30","192.168.57.20","TCP","76","56913  >  7710 [PSH, ACK] Seq=7477 Ack=115458 Win=8326 Len=10 TSval=459297 TSecr=1542888142"
"5305","64.025266945","12:27:40.444031531","192.168.57.30","192.168.57.20","TCP","76","56913  >  7710 [PSH, ACK] Seq=7487 Ack=115608 Win=8326 Len=10 TSval=459306 TSecr=1542888242"
"5312","64.125290911","12:27:40.544055497","192.168.57.30","192.168.57.20","TCP","76","56913  >  7710 [PSH, ACK] Seq=7497 Ack=115754 Win=8326 Len=10 TSval=459315 TSecr=1542888342"
"5319","64.225338239","12:27:40.644102825","192.168.57.30","192.168.57.20","TCP","76","56913  >  7710 [PSH, ACK] Seq=7507 Ack=115895 Win=8326 Len=10 TSval=459324 TSecr=1542888442"
"5326","64.325292798","12:27:40.744057384","192.168.57.30","192.168.57.20","TCP","76","56913  >  7710 [PSH, ACK] Seq=7517 Ack=116037 Win=8326 Len=10 TSval=459333 TSecr=1542888542"
"5333","64.425290027","12:27:40.844054613","192.168.57.30","192.168.57.20","TCP","76","56913  >  7710 [PSH, ACK] Seq=7527 Ack=116180 Win=8326 Len=10 TSval=459342 TSecr=1542888642"
"5348","64.525257654","12:27:40.944022240","192.168.57.30","192.168.57.20","TCP","76","56913  >  7710 [PSH, ACK] Seq=7537 Ack=116326 Win=8326 Len=10 TSval=459351 TSecr=1542888742"
"5357","64.625274855","12:27:41.044039441","192.168.57.30","192.168.57.20","TCP","76","56913  >  7710 [PSH, ACK] Seq=7557 Ack=116941 Win=8326 Len=10 TSval=459360 TSecr=1542888846"
"5366","64.725289425","12:27:41.144054011","192.168.57.30","192.168.57.20","TCP","76","56913  >  7710 [PSH, ACK] Seq=7567 Ack=117085 Win=8326 Len=10 TSval=459369 TSecr=1542888942"
"5373","64.825286361","12:27:41.244050947","192.168.57.30","192.168.57.20","TCP","76","56913  >  7710 [PSH, ACK] Seq=7577 Ack=117226 Win=8326 Len=10 TSval=459378 TSecr=1542889042"
"5380","64.925277140","12:27:41.344041726","192.168.57.30","192.168.57.20","TCP","76","56913  >  7710 [PSH, ACK] Seq=7587 Ack=117372 Win=8326 Len=10 TSval=459387 TSecr=1542889142"
"5389","65.025272760","12:27:41.444037346","192.168.57.30","192.168.57.20","TCP","76","56913  >  7710 [PSH, ACK] Seq=7610 Ack=117703 Win=8326 Len=10 TSval=459396 TSecr=1542889315"
"5396","65.125280377","12:27:41.544044963","192.168.57.30","192.168.57.20","TCP","76","56913  >  7710 [PSH, ACK] Seq=7620 Ack=117849 Win=8326 Len=10 TSval=459405 TSecr=1542889342"
"5403","65.225291698","12:27:41.644056284","192.168.57.30","192.168.57.20","TCP","76","56913  >  7710 [PSH, ACK] Seq=7630 Ack=117991 Win=8326 Len=10 TSval=459414 TSecr=1542889442"
"5410","65.325322604","12:27:41.744087190","192.168.57.30","192.168.57.20","TCP","76","56913  >  7710 [PSH, ACK] Seq=7640 Ack=118134 Win=8326 Len=10 TSval=459423 TSecr=1542889542"
"5417","65.425282681","12:27:41.844047267","192.168.57.30","192.168.57.20","TCP","76","56913  >  7710 [PSH, ACK] Seq=7650 Ack=118277 Win=8326 Len=10 TSval=459432 TSecr=1542889642"
"5432","65.525266703","12:27:41.944031289","192.168.57.30","192.168.57.20","TCP","76","56913  >  7710 [PSH, ACK] Seq=7660 Ack=118423 Win=8326 Len=10 TSval=459441 TSecr=1542889742"
"5441","65.625285885","12:27:42.044050471","192.168.57.30","192.168.57.20","TCP","76","56913  >  7710 [PSH, ACK] Seq=7680 Ack=119038 Win=8326 Len=10 TSval=459450 TSecr=1542889846"
"5450","65.725273811","12:27:42.144038397","192.168.57.30","192.168.57.20","TCP","76","56913  >  7710 [PSH, ACK] Seq=7690 Ack=119182 Win=8326 Len=10 TSval=459459 TSecr=1542889942"
"5457","65.825286606","12:27:42.244051192","192.168.57.30","192.168.57.20","TCP","76","56913  >  7710 [PSH, ACK] Seq=7700 Ack=119324 Win=8326 Len=10 TSval=459468 TSecr=1542890042"
"5464","65.925355130","12:27:42.344119716","192.168.57.30","192.168.57.20","TCP","76","56913  >  7710 [PSH, ACK] Seq=7710 Ack=119470 Win=8326 Len=10 TSval=459477 TSecr=1542890142"
"5471","66.025890678","12:27:42.444655264","192.168.57.30","192.168.57.20","TCP","76","56913  >  7710 [PSH, ACK] Seq=7720 Ack=119620 Win=8326 Len=10 TSval=459486 TSecr=1542890242"
"5478","66.125285922","12:27:42.544050508","192.168.57.30","192.168.57.20","TCP","76","56913  >  7710 [PSH, ACK] Seq=7730 Ack=119766 Win=8326 Len=10 TSval=459495 TSecr=1542890343"
"5485","66.225252240","12:27:42.644016826","192.168.57.30","192.168.57.20","TCP","76","56913  >  7710 [PSH, ACK] Seq=7740 Ack=119908 Win=8326 Len=10 TSval=459504 TSecr=1542890442"
"5492","66.325310744","12:27:42.744075330","192.168.57.30","192.168.57.20","TCP","76","56913  >  7710 [PSH, ACK] Seq=7750 Ack=120051 Win=8326 Len=10 TSval=459513 TSecr=1542890542"
"5499","66.425275008","12:27:42.844039594","192.168.57.30","192.168.57.20","TCP","76","56913  >  7710 [PSH, ACK] Seq=7760 Ack=120194 Win=8326 Len=10 TSval=459522 TSecr=1542890642"
"5513","66.525254108","12:27:42.944018694","192.168.57.30","192.168.57.20","TCP","76","56913  >  7710 [PSH, ACK] Seq=7770 Ack=120340 Win=8326 Len=10 TSval=459531 TSecr=1542890742"
"5522","66.625275677","12:27:43.044040263","192.168.57.30","192.168.57.20","TCP","76","56913  >  7710 [PSH, ACK] Seq=7790 Ack=120955 Win=8326 Len=10 TSval=459540 TSecr=1542890846"
"5531","66.725262796","12:27:43.144027382","192.168.57.30","192.168.57.20","TCP","76","56913  >  7710 [PSH, ACK] Seq=7800 Ack=121099 Win=8326 Len=10 TSval=459549 TSecr=1542890942"
"5538","66.825269929","12:27:43.244034515","192.168.57.30","192.168.57.20","TCP","76","56913  >  7710 [PSH, ACK] Seq=7810 Ack=121241 Win=8326 Len=10 TSval=459558 TSecr=1542891042"
"5545","66.925272599","12:27:43.344037185","192.168.57.30","192.168.57.20","TCP","76","56913  >  7710 [PSH, ACK] Seq=7820 Ack=121387 Win=8326 Len=10 TSval=459567 TSecr=1542891142"
"5554","67.025259728","12:27:43.444024314","192.168.57.30","192.168.57.20","TCP","76","56913  >  7710 [PSH, ACK] Seq=7843 Ack=121718 Win=8326 Len=10 TSval=459576 TSecr=1542891315"
"5561","67.125296215","12:27:43.544060801","192.168.57.30","192.168.57.20","TCP","76","56913  >  7710 [PSH, ACK] Seq=7853 Ack=121863 Win=8326 Len=10 TSval=459585 TSecr=1542891342"
"5568","67.225253395","12:27:43.644017981","192.168.57.30","192.168.57.20","TCP","76","56913  >  7710 [PSH, ACK] Seq=7863 Ack=122005 Win=8326 Len=10 TSval=459593 TSecr=1542891442"
"5575","67.325314809","12:27:43.744079395","192.168.57.30","192.168.57.20","TCP","76","56913  >  7710 [PSH, ACK] Seq=7873 Ack=122148 Win=8326 Len=10 TSval=459603 TSecr=1542891542"
"5582","67.425274156","12:27:43.844038742","192.168.57.30","192.168.57.20","TCP","76","56913  >  7710 [PSH, ACK] Seq=7883 Ack=122291 Win=8326 Len=10 TSval=459612 TSecr=1542891642"
"5597","67.525256051","12:27:43.944020637","192.168.57.30","192.168.57.20","TCP","76","56913  >  7710 [PSH, ACK] Seq=7893 Ack=122437 Win=8326 Len=10 TSval=459621 TSecr=1542891742"
"5606","67.625286236","12:27:44.044050822","192.168.57.30","192.168.57.20","TCP","76","56913  >  7710 [PSH, ACK] Seq=7913 Ack=123052 Win=8326 Len=10 TSval=459630 TSecr=1542891846"
"5615","67.725244806","12:27:44.144009392","192.168.57.30","192.168.57.20","TCP","76","56913  >  7710 [PSH, ACK] Seq=7923 Ack=123196 Win=8326 Len=10 TSval=459639 TSecr=1542891942"
"5622","67.825270129","12:27:44.244034715","192.168.57.30","192.168.57.20","TCP","76","56913  >  7710 [PSH, ACK] Seq=7933 Ack=123338 Win=8326 Len=10 TSval=459648 TSecr=1542892042"
"5629","67.925206489","12:27:44.343971075","192.168.57.30","192.168.57.20","TCP","76","56913  >  7710 [PSH, ACK] Seq=7943 Ack=123484 Win=8326 Len=10 TSval=459657 TSecr=1542892142"
"5636","68.025265042","12:27:44.444029628","192.168.57.30","192.168.57.20","TCP","76","56913  >  7710 [PSH, ACK] Seq=7953 Ack=123634 Win=8326 Len=10 TSval=459666 TSecr=1542892242"
"5643","68.125204707","12:27:44.543969293","192.168.57.30","192.168.57.20","TCP","76","56913  >  7710 [PSH, ACK] Seq=7963 Ack=123780 Win=8326 Len=10 TSval=459675 TSecr=1542892342"
"5650","68.225264196","12:27:44.644028782","192.168.57.30","192.168.57.20","TCP","76","56913  >  7710 [PSH, ACK] Seq=7973 Ack=123922 Win=8326 Len=10 TSval=459684 TSecr=1542892442"
"5657","68.325273291","12:27:44.744037877","192.168.57.30","192.168.57.20","TCP","76","56913  >  7710 [PSH, ACK] Seq=7983 Ack=124065 Win=8326 Len=10 TSval=459693 TSecr=1542892542"
"5664","68.425383448","12:27:44.844148034","192.168.57.30","192.168.57.20","TCP","76","56913  >  7710 [PSH, ACK] Seq=7993 Ack=124208 Win=8326 Len=10 TSval=459702 TSecr=1542892642"
"5679","68.525251770","12:27:44.944016356","192.168.57.30","192.168.57.20","TCP","76","56913  >  7710 [PSH, ACK] Seq=8003 Ack=124354 Win=8326 Len=10 TSval=459711 TSecr=1542892742"
"5688","68.625231036","12:27:45.043995622","192.168.57.30","192.168.57.20","TCP","76","56913  >  7710 [PSH, ACK] Seq=8023 Ack=124969 Win=8326 Len=10 TSval=459720 TSecr=1542892846"
"5697","68.725232715","12:27:45.143997301","192.168.57.30","192.168.57.20","TCP","76","56913  >  7710 [PSH, ACK] Seq=8033 Ack=125113 Win=8326 Len=10 TSval=459729 TSecr=1542892945"
"5704","68.825255207","12:27:45.244019793","192.168.57.30","192.168.57.20","TCP","76","56913  >  7710 [PSH, ACK] Seq=8043 Ack=125253 Win=8326 Len=10 TSval=459738 TSecr=1542893042"
"5711","68.925252919","12:27:45.344017505","192.168.57.30","192.168.57.20","TCP","76","56913  >  7710 [PSH, ACK] Seq=8053 Ack=125397 Win=8326 Len=10 TSval=459747 TSecr=1542893142"
"5720","69.025248968","12:27:45.444013554","192.168.57.30","192.168.57.20","TCP","76","56913  >  7710 [PSH, ACK] Seq=8076 Ack=125726 Win=8326 Len=10 TSval=459756 TSecr=1542893312"
"5727","69.125259858","12:27:45.544024444","192.168.57.30","192.168.57.20","TCP","76","56913  >  7710 [PSH, ACK] Seq=8086 Ack=125870 Win=8326 Len=10 TSval=459765 TSecr=1542893342"
"5734","69.225247168","12:27:45.644011754","192.168.57.30","192.168.57.20","TCP","76","56913  >  7710 [PSH, ACK] Seq=8096 Ack=126010 Win=8326 Len=10 TSval=459773 TSecr=1542893442"
"5741","69.325257876","12:27:45.744022462","192.168.57.30","192.168.57.20","TCP","76","56913  >  7710 [PSH, ACK] Seq=8106 Ack=126151 Win=8326 Len=10 TSval=459783 TSecr=1542893542"
"5748","69.425341967","12:27:45.844106553","192.168.57.30","192.168.57.20","TCP","76","56913  >  7710 [PSH, ACK] Seq=8116 Ack=126292 Win=8326 Len=10 TSval=459792 TSecr=1542893642"
"5763","69.525220391","12:27:45.943984977","192.168.57.30","192.168.57.20","TCP","76","56913  >  7710 [PSH, ACK] Seq=8126 Ack=126436 Win=8326 Len=10 TSval=459801 TSecr=1542893742"
"5772","69.625215634","12:27:46.043980220","192.168.57.30","192.168.57.20","TCP","76","56913  >  7710 [PSH, ACK] Seq=8146 Ack=127049 Win=8326 Len=10 TSval=459810 TSecr=1542893845"
"5781","69.725207088","12:27:46.143971674","192.168.57.30","192.168.57.20","TCP","76","56913  >  7710 [PSH, ACK] Seq=8156 Ack=127191 Win=8326 Len=10 TSval=459819 TSecr=1542893942"
"5788","69.825248020","12:27:46.244012606","192.168.57.30","192.168.57.20","TCP","76","56913  >  7710 [PSH, ACK] Seq=8166 Ack=127331 Win=8326 Len=10 TSval=459828 TSecr=1542894042"
"5795","69.925260613","12:27:46.344025199","192.168.57.30","192.168.57.20","TCP","76","56913  >  7710 [PSH, ACK] Seq=8176 Ack=127475 Win=8326 Len=10 TSval=459837 TSecr=1542894142"
"5802","70.025278339","12:27:46.444042925","192.168.57.30","192.168.57.20","TCP","76","56913  >  7710 [PSH, ACK] Seq=8186 Ack=127623 Win=8326 Len=10 TSval=459846 TSecr=1542894242"
"5809","70.125287380","12:27:46.544051966","192.168.57.30","192.168.57.20","TCP","76","56913  >  7710 [PSH, ACK] Seq=8196 Ack=127767 Win=8326 Len=10 TSval=459855 TSecr=1542894342"
"5816","70.225265571","12:27:46.644030157","192.168.57.30","192.168.57.20","TCP","76","56913  >  7710 [PSH, ACK] Seq=8206 Ack=127907 Win=8326 Len=10 TSval=459864 TSecr=1542894442"
"5823","70.325287914","12:27:46.744052500","192.168.57.30","192.168.57.20","TCP","76","56913  >  7710 [PSH, ACK] Seq=8216 Ack=128048 Win=8326 Len=10 TSval=459873 TSecr=1542894542"
"5830","70.425335154","12:27:46.844099740","192.168.57.30","192.168.57.20","TCP","76","56913  >  7710 [PSH, ACK] Seq=8226 Ack=128189 Win=8326 Len=10 TSval=459882 TSecr=1542894642"
"5845","70.525253976","12:27:46.944018562","192.168.57.30","192.168.57.20","TCP","76","56913  >  7710 [PSH, ACK] Seq=8236 Ack=128333 Win=8326 Len=10 TSval=459891 TSecr=1542894742"
"5854","70.625279468","12:27:47.044044054","192.168.57.30","192.168.57.20","TCP","76","56913  >  7710 [PSH, ACK] Seq=8256 Ack=128946 Win=8326 Len=10 TSval=459900 TSecr=1542894846"
"5863","70.725266978","12:27:47.144031564","192.168.57.30","192.168.57.20","TCP","76","56913  >  7710 [PSH, ACK] Seq=8266 Ack=129088 Win=8326 Len=10 TSval=459909 TSecr=1542894942"
"5870","70.825242684","12:27:47.244007270","192.168.57.30","192.168.57.20","TCP","76","56913  >  7710 [PSH, ACK] Seq=8276 Ack=129228 Win=8326 Len=10 TSval=459917 TSecr=1542895032"
"5877","70.925319941","12:27:47.344084527","192.168.57.30","192.168.57.20","TCP","76","56913  >  7710 [PSH, ACK] Seq=8286 Ack=129372 Win=8326 Len=10 TSval=459927 TSecr=1542895142"
"5886","71.025222037","12:27:47.443986623","192.168.57.30","192.168.57.20","TCP","76","56913  >  7710 [PSH, ACK] Seq=8309 Ack=129701 Win=8326 Len=10 TSval=459936 TSecr=1542895315"
"5893","71.125292783","12:27:47.544057369","192.168.57.30","192.168.57.20","TCP","76","56913  >  7710 [PSH, ACK] Seq=8319 Ack=129845 Win=8326 Len=10 TSval=459945 TSecr=1542895335"
"5900","71.225255797","12:27:47.644020383","192.168.57.30","192.168.57.20","TCP","76","56913  >  7710 [PSH, ACK] Seq=8329 Ack=129985 Win=8326 Len=10 TSval=459954 TSecr=1542895442"
"5907","71.325296641","12:27:47.744061227","192.168.57.30","192.168.57.20","TCP","76","56913  >  7710 [PSH, ACK] Seq=8339 Ack=130126 Win=8326 Len=10 TSval=459963 TSecr=1542895536"
"5914","71.425283127","12:27:47.844047713","192.168.57.30","192.168.57.20","TCP","76","56913  >  7710 [PSH, ACK] Seq=8349 Ack=130267 Win=8326 Len=10 TSval=459972 TSecr=1542895642"
"5924","71.525272771","12:27:47.944037357","192.168.57.30","192.168.57.20","TCP","76","56913  >  7710 [PSH, ACK] Seq=8359 Ack=130411 Win=8326 Len=10 TSval=459981 TSecr=1542895738"
"5938","71.625284845","12:27:48.044049431","192.168.57.30","192.168.57.20","TCP","76","56913  >  7710 [PSH, ACK] Seq=8379 Ack=131024 Win=8326 Len=10 TSval=459990 TSecr=1542895844"
"5946","71.725268557","12:27:48.144033143","192.168.57.30","192.168.57.20","TCP","76","56913  >  7710 [PSH, ACK] Seq=8389 Ack=131166 Win=8326 Len=10 TSval=459999 TSecr=1542895939"
"5954","71.825220910","12:27:48.243985496","192.168.57.30","192.168.57.20","TCP","76","56913  >  7710 [PSH, ACK] Seq=8399 Ack=131306 Win=8326 Len=10 TSval=460008 TSecr=1542896033"
"5960","71.925276157","12:27:48.344040743","192.168.57.30","192.168.57.20","TCP","76","56913  >  7710 [PSH, ACK] Seq=8409 Ack=131450 Win=8326 Len=10 TSval=460017 TSecr=1542896141"
"5966","72.025274478","12:27:48.444039064","192.168.57.30","192.168.57.20","TCP","76","56913  >  7710 [PSH, ACK] Seq=8419 Ack=131598 Win=8326 Len=10 TSval=460026 TSecr=1542896234"
"5973","72.125283446","12:27:48.544048032","192.168.57.30","192.168.57.20","TCP","76","56913  >  7710 [PSH, ACK] Seq=8429 Ack=131742 Win=8326 Len=10 TSval=460035 TSecr=1542896335"
"5980","72.225277517","12:27:48.644042103","192.168.57.30","192.168.57.20","TCP","76","56913  >  7710 [PSH, ACK] Seq=8439 Ack=131882 Win=8326 Len=10 TSval=460043 TSecr=1542896442"
"5987","72.325302058","12:27:48.744066644","192.168.57.30","192.168.57.20","TCP","76","56913  >  7710 [PSH, ACK] Seq=8449 Ack=132023 Win=8326 Len=10 TSval=460053 TSecr=1542896536"
"5994","72.425284681","12:27:48.844049267","192.168.57.30","192.168.57.20","TCP","76","56913  >  7710 [PSH, ACK] Seq=8459 Ack=132164 Win=8326 Len=10 TSval=460062 TSecr=1542896642"
"6003","72.525342550","12:27:48.944107136","192.168.57.30","192.168.57.20","TCP","76","56913  >  7710 [PSH, ACK] Seq=8469 Ack=132308 Win=8326 Len=10 TSval=460071 TSecr=1542896738"
"6018","72.625276935","12:27:49.044041521","192.168.57.30","192.168.57.20","TCP","76","56913  >  7710 [PSH, ACK] Seq=8489 Ack=132921 Win=8326 Len=10 TSval=460080 TSecr=1542896846"
"6025","72.725264766","12:27:49.144029352","192.168.57.30","192.168.57.20","TCP","76","56913  >  7710 [PSH, ACK] Seq=8499 Ack=133063 Win=8326 Len=10 TSval=460089 TSecr=1542896940"
"6034","72.825199202","12:27:49.243963788","192.168.57.30","192.168.57.20","TCP","76","56913  >  7710 [PSH, ACK] Seq=8509 Ack=133203 Win=8326 Len=10 TSval=460098 TSecr=1542897040"
"6041","72.925200913","12:27:49.343965499","192.168.57.30","192.168.57.20","TCP","76","56913  >  7710 [PSH, ACK] Seq=8519 Ack=133347 Win=8326 Len=10 TSval=460107 TSecr=1542897141"
"6050","73.025195148","12:27:49.443959734","192.168.57.30","192.168.57.20","TCP","76","56913  >  7710 [PSH, ACK] Seq=8542 Ack=133676 Win=8326 Len=10 TSval=460116 TSecr=1542897314"
"6057","73.125283697","12:27:49.544048283","192.168.57.30","192.168.57.20","TCP","76","56913  >  7710 [PSH, ACK] Seq=8552 Ack=133820 Win=8326 Len=10 TSval=460125 TSecr=1542897342"
"6064","73.225272917","12:27:49.644037503","192.168.57.30","192.168.57.20","TCP","76","56913  >  7710 [PSH, ACK] Seq=8562 Ack=133960 Win=8326 Len=10 TSval=460133 TSecr=1542897442"
"6071","73.325265862","12:27:49.744030448","192.168.57.30","192.168.57.20","TCP","76","56913  >  7710 [PSH, ACK] Seq=8572 Ack=134101 Win=8326 Len=10 TSval=460143 TSecr=1542897542"
"6078","73.425282470","12:27:49.844047056","192.168.57.30","192.168.57.20","TCP","76","56913  >  7710 [PSH, ACK] Seq=8582 Ack=134242 Win=8326 Len=10 TSval=460152 TSecr=1542897642"
"6087","73.525319200","12:27:49.944083786","192.168.57.30","192.168.57.20","TCP","76","56913  >  7710 [PSH, ACK] Seq=8592 Ack=134386 Win=8326 Len=10 TSval=460161 TSecr=1542897742"
"6102","73.625274741","12:27:50.044039327","192.168.57.30","192.168.57.20","TCP","76","56913  >  7710 [PSH, ACK] Seq=8612 Ack=134999 Win=8326 Len=10 TSval=460170 TSecr=1542897853"
"6109","73.725255844","12:27:50.144020430","192.168.57.30","192.168.57.20","TCP","76","56913  >  7710 [PSH, ACK] Seq=8622 Ack=135141 Win=8326 Len=10 TSval=460179 TSecr=1542897942"
"6118","73.825277133","12:27:50.244041719","192.168.57.30","192.168.57.20","TCP","76","56913  >  7710 [PSH, ACK] Seq=8632 Ack=135281 Win=8326 Len=10 TSval=460188 TSecr=1542898042"
"6125","73.925288794","12:27:50.344053380","192.168.57.30","192.168.57.20","TCP","76","56913  >  7710 [PSH, ACK] Seq=8642 Ack=135425 Win=8326 Len=10 TSval=460197 TSecr=1542898142"
"6132","74.025256687","12:27:50.444021273","192.168.57.30","192.168.57.20","TCP","76","56913  >  7710 [PSH, ACK] Seq=8652 Ack=135573 Win=8326 Len=10 TSval=460206 TSecr=1542898242"
"6139","74.125283393","12:27:50.544047979","192.168.57.30","192.168.57.20","TCP","76","56913  >  7710 [PSH, ACK] Seq=8662 Ack=135717 Win=8326 Len=10 TSval=460215 TSecr=1542898342"
"6146","74.225266140","12:27:50.644030726","192.168.57.30","192.168.57.20","TCP","76","56913  >  7710 [PSH, ACK] Seq=8672 Ack=135857 Win=8326 Len=10 TSval=460224 TSecr=1542898442"
"6153","74.325281481","12:27:50.744046067","192.168.57.30","192.168.57.20","TCP","76","56913  >  7710 [PSH, ACK] Seq=8682 Ack=135998 Win=8326 Len=10 TSval=460233 TSecr=1542898542"
"6160","74.425272102","12:27:50.844036688","192.168.57.30","192.168.57.20","TCP","76","56913  >  7710 [PSH, ACK] Seq=8692 Ack=136139 Win=8326 Len=10 TSval=460242 TSecr=1542898642"
