"No.","Time","AbsTime","Source","Destination","Protocol","Length","Info"
"78769","948.425627926","12:42:24.844392512","192.168.57.20","192.168.57.30","TCP","212","7710  >  56913 [PSH, ACK] Seq=1715954 Ack=112133 Win=542 Len=146 TSval=1543772738 TSecr=539096"
"78778","948.525330042","12:42:24.944094628","192.168.57.20","192.168.57.30","TCP","213","7710  >  56913 [PSH, ACK] Seq=1716100 Ack=112143 Win=542 Len=147 TSval=1543772829 TSecr=539105"
"78787","948.625478455","12:42:25.044243041","192.168.57.20","192.168.57.30","TCP","210","7710  >  56913 [PSH, ACK] Seq=1716714 Ack=112163 Win=542 Len=144 TSval=1543772938 TSecr=539114"
"78794","948.725619595","12:42:25.144384181","192.168.57.20","192.168.57.30","TCP","208","7710  >  56913 [PSH, ACK] Seq=1716858 Ack=112173 Win=542 Len=142 TSval=1543773031 TSecr=539123"
"78801","948.825619763","12:42:25.244384349","192.168.57.20","192.168.57.30","TCP","212","7710  >  56913 [PSH, ACK] Seq=1717000 Ack=112183 Win=542 Len=146 TSval=1543773138 TSecr=539132"
"78814","948.925621399","12:42:25.344385985","192.168.57.20","192.168.57.30","TCP","216","7710  >  56913 [PSH, ACK] Seq=1717146 Ack=112193 Win=542 Len=150 TSval=1543773233 TSecr=539141"
"78821","949.025595639","12:42:25.444360225","192.168.57.20","192.168.57.30","TCP","212","7710  >  56913 [PSH, ACK] Seq=1717296 Ack=112203 Win=542 Len=146 TSval=1543773333 TSecr=539150"
"78830","949.125652514","12:42:25.544417100","192.168.57.20","192.168.57.30","TCP","208","7710  >  56913 [PSH, ACK] Seq=1717442 Ack=112213 Win=542 Len=142 TSval=1543773435 TSecr=539159"
"78837","949.225962337","12:42:25.644726923","192.168.57.20","192.168.57.30","TCP","209","7710  >  56913 [PSH, ACK] Seq=1717584 Ack=112223 Win=542 Len=143 TSval=1543773535 TSecr=539168"
"78844","949.325616243","12:42:25.744380829","192.168.57.20","192.168.57.30","TCP","209","7710  >  56913 [PSH, ACK] Seq=1717727 Ack=112233 Win=542 Len=143 TSval=1543773638 TSecr=539177"
"78851","949.425623243","12:42:25.844387829","192.168.57.20","192.168.57.30","TCP","212","7710  >  56913 [PSH, ACK] Seq=1717870 Ack=112243 Win=542 Len=146 TSval=1543773736 TSecr=539186"
"78860","949.525625453","12:42:25.944390039","192.168.57.20","192.168.57.30","TCP","214","7710  >  56913 [PSH, ACK] Seq=1718016 Ack=112253 Win=542 Len=148 TSval=1543773837 TSecr=539195"
"78869","949.625765270","12:42:26.044529856","192.168.57.20","192.168.57.30","TCP","210","7710  >  56913 [PSH, ACK] Seq=1718631 Ack=112273 Win=542 Len=144 TSval=1543773938 TSecr=539204"
"78876","949.725635734","12:42:26.144400320","192.168.57.20","192.168.57.30","TCP","208","7710  >  56913 [PSH, ACK] Seq=1718775 Ack=112283 Win=542 Len=142 TSval=1543774038 TSecr=539213"
"78883","949.825666655","12:42:26.244431241","192.168.57.20","192.168.57.30","TCP","212","7710  >  56913 [PSH, ACK] Seq=1718917 Ack=112293 Win=542 Len=146 TSval=1543774138 TSecr=539222"
"78896","949.925620473","12:42:26.344385059","192.168.57.20","192.168.57.30","TCP","216","7710  >  56913 [PSH, ACK] Seq=1719063 Ack=112303 Win=542 Len=150 TSval=1543774238 TSecr=539231"
"78905","950.025618271","12:42:26.444382857","192.168.57.20","192.168.57.30","TCP","212","7710  >  56913 [PSH, ACK] Seq=1719394 Ack=112326 Win=542 Len=146 TSval=1543774329 TSecr=539240"
"78914","950.125596794","12:42:26.544361380","192.168.57.20","192.168.57.30","TCP","208","7710  >  56913 [PSH, ACK] Seq=1719540 Ack=112336 Win=542 Len=142 TSval=1543774438 TSecr=539248"
"78921","950.226061599","12:42:26.644826185","192.168.57.20","192.168.57.30","TCP","209","7710  >  56913 [PSH, ACK] Seq=1719682 Ack=112346 Win=542 Len=143 TSval=1543774538 TSecr=539258"
"78928","950.325604321","12:42:26.744368907","192.168.57.20","192.168.57.30","TCP","208","7710  >  56913 [PSH, ACK] Seq=1719825 Ack=112356 Win=542 Len=142 TSval=1543774638 TSecr=539266"
"78935","950.425620053","12:42:26.844384639","192.168.57.20","192.168.57.30","TCP","212","7710  >  56913 [PSH, ACK] Seq=1719967 Ack=112366 Win=542 Len=146 TSval=1543774738 TSecr=539275"
"78944","950.525330779","12:42:26.944095365","192.168.57.20","192.168.57.30","TCP","214","7710  >  56913 [PSH, ACK] Seq=1720113 Ack=112376 Win=542 Len=148 TSval=1543774825 TSecr=539284"
"78953","950.625464275","12:42:27.044228861","192.168.57.20","192.168.57.30","TCP","210","7710  >  56913 [PSH, ACK] Seq=1720728 Ack=112396 Win=541 Len=144 TSval=1543774938 TSecr=539293"
"78960","950.725665619","12:42:27.144430205","192.168.57.20","192.168.57.30","TCP","208","7710  >  56913 [PSH, ACK] Seq=1720872 Ack=112406 Win=541 Len=142 TSval=1543775026 TSecr=539302"
"78967","950.825580580","12:42:27.244345166","192.168.57.20","192.168.57.30","TCP","212","7710  >  56913 [PSH, ACK] Seq=1721014 Ack=112416 Win=541 Len=146 TSval=1543775138 TSecr=539311"
"78980","950.926333759","12:42:27.345098345","192.168.57.20","192.168.57.30","TCP","216","7710  >  56913 [PSH, ACK] Seq=1721160 Ack=112426 Win=541 Len=150 TSval=1543775231 TSecr=539320"
"78987","951.025894568","12:42:27.444659154","192.168.57.20","192.168.57.30","TCP","212","7710  >  56913 [PSH, ACK] Seq=1721310 Ack=112436 Win=541 Len=146 TSval=1543775329 TSecr=539329"
"78996","951.125597543","12:42:27.544362129","192.168.57.20","192.168.57.30","TCP","208","7710  >  56913 [PSH, ACK] Seq=1721456 Ack=112446 Win=541 Len=142 TSval=1543775438 TSecr=539338"
"79003","951.225666799","12:42:27.644431385","192.168.57.20","192.168.57.30","TCP","208","7710  >  56913 [PSH, ACK] Seq=1721598 Ack=112456 Win=541 Len=142 TSval=1543775534 TSecr=539347"
"79010","951.325616103","12:42:27.744380689","192.168.57.20","192.168.57.30","TCP","208","7710  >  56913 [PSH, ACK] Seq=1721740 Ack=112466 Win=541 Len=142 TSval=1543775638 TSecr=539355"
"79017","951.425610754","12:42:27.844375340","192.168.57.20","192.168.57.30","TCP","212","7710  >  56913 [PSH, ACK] Seq=1721882 Ack=112476 Win=541 Len=146 TSval=1543775736 TSecr=539364"
"79026","951.525326894","12:42:27.944091480","192.168.57.20","192.168.57.30","TCP","214","7710  >  56913 [PSH, ACK] Seq=1722028 Ack=112486 Win=541 Len=148 TSval=1543775836 TSecr=539373"
"79035","951.626015431","12:42:28.044780017","192.168.57.20","192.168.57.30","TCP","210","7710  >  56913 [PSH, ACK] Seq=1722643 Ack=112506 Win=541 Len=144 TSval=1543775937 TSecr=539382"
"79041","951.725353718","12:42:28.144118304","192.168.57.20","192.168.57.30","TCP","208","7710  >  56913 [PSH, ACK] Seq=1722787 Ack=112516 Win=541 Len=142 TSval=1543776038 TSecr=539391"
"79048","951.825568322","12:42:28.244332908","192.168.57.20","192.168.57.30","TCP","211","7710  >  56913 [PSH, ACK] Seq=1722929 Ack=112526 Win=541 Len=145 TSval=1543776138 TSecr=539400"
"79055","951.925619803","12:42:28.344384389","192.168.57.20","192.168.57.30","TCP","216","7710  >  56913 [PSH, ACK] Seq=1723074 Ack=112536 Win=541 Len=150 TSval=1543776238 TSecr=539409"
"79069","952.025599524","12:42:28.444364110","192.168.57.20","192.168.57.30","TCP","212","7710  >  56913 [PSH, ACK] Seq=1723405 Ack=112559 Win=541 Len=146 TSval=1543776325 TSecr=539418"
"79076","952.125569593","12:42:28.544334179","192.168.57.20","192.168.57.30","TCP","208","7710  >  56913 [PSH, ACK] Seq=1723551 Ack=112569 Win=541 Len=142 TSval=1543776438 TSecr=539427"
"79085","952.225662423","12:42:28.644427009","192.168.57.20","192.168.57.30","TCP","209","7710  >  56913 [PSH, ACK] Seq=1723693 Ack=112579 Win=541 Len=143 TSval=1543776538 TSecr=539436"
"79092","952.325634355","12:42:28.744398941","192.168.57.20","192.168.57.30","TCP","209","7710  >  56913 [PSH, ACK] Seq=1723836 Ack=112589 Win=541 Len=143 TSval=1543776638 TSecr=539444"
"79099","952.425606684","12:42:28.844371270","192.168.57.20","192.168.57.30","TCP","212","7710  >  56913 [PSH, ACK] Seq=1723979 Ack=112599 Win=541 Len=146 TSval=1543776738 TSecr=539454"
"79108","952.525379707","12:42:28.944144293","192.168.57.20","192.168.57.30","TCP","214","7710  >  56913 [PSH, ACK] Seq=1724125 Ack=112609 Win=541 Len=148 TSval=1543776838 TSecr=539463"
"79117","952.625456743","12:42:29.044221329","192.168.57.20","192.168.57.30","TCP","210","7710  >  56913 [PSH, ACK] Seq=1724740 Ack=112629 Win=541 Len=144 TSval=1543776938 TSecr=539473"
"79124","952.725767202","12:42:29.144531788","192.168.57.20","192.168.57.30","TCP","208","7710  >  56913 [PSH, ACK] Seq=1724884 Ack=112639 Win=540 Len=142 TSval=1543777038 TSecr=539482"
"79131","952.825614227","12:42:29.244378813","192.168.57.20","192.168.57.30","TCP","212","7710  >  56913 [PSH, ACK] Seq=1725026 Ack=112649 Win=540 Len=146 TSval=1543777138 TSecr=539491"
"79138","952.925631034","12:42:29.344395620","192.168.57.20","192.168.57.30","TCP","216","7710  >  56913 [PSH, ACK] Seq=1725172 Ack=112659 Win=540 Len=150 TSval=1543777238 TSecr=539500"
"79151","953.025606362","12:42:29.444370948","192.168.57.20","192.168.57.30","TCP","212","7710  >  56913 [PSH, ACK] Seq=1725322 Ack=112669 Win=540 Len=146 TSval=1543777338 TSecr=539509"
"79158","953.125618459","12:42:29.544383045","192.168.57.20","192.168.57.30","TCP","208","7710  >  56913 [PSH, ACK] Seq=1725468 Ack=112679 Win=540 Len=142 TSval=1543777438 TSecr=539518"
"79167","953.225581304","12:42:29.644345890","192.168.57.20","192.168.57.30","TCP","209","7710  >  56913 [PSH, ACK] Seq=1725610 Ack=112689 Win=540 Len=143 TSval=1543777538 TSecr=539527"
"79174","953.325610065","12:42:29.744374651","192.168.57.20","192.168.57.30","TCP","209","7710  >  56913 [PSH, ACK] Seq=1725753 Ack=112699 Win=540 Len=143 TSval=1543777638 TSecr=539536"
"79181","953.425609561","12:42:29.844374147","192.168.57.20","192.168.57.30","TCP","212","7710  >  56913 [PSH, ACK] Seq=1725896 Ack=112709 Win=540 Len=146 TSval=1543777738 TSecr=539545"
"79190","953.525341499","12:42:29.944106085","192.168.57.20","192.168.57.30","TCP","214","7710  >  56913 [PSH, ACK] Seq=1726042 Ack=112719 Win=540 Len=148 TSval=1543777838 TSecr=539554"
"79199","953.625468358","12:42:30.044232944","192.168.57.20","192.168.57.30","TCP","210","7710  >  56913 [PSH, ACK] Seq=1726657 Ack=112739 Win=540 Len=144 TSval=1543777938 TSecr=539563"
"79206","953.725728992","12:42:30.144493578","192.168.57.20","192.168.57.30","TCP","208","7710  >  56913 [PSH, ACK] Seq=1726801 Ack=112749 Win=540 Len=142 TSval=1543778038 TSecr=539572"
"79213","953.825615838","12:42:30.244380424","192.168.57.20","192.168.57.30","TCP","212","7710  >  56913 [PSH, ACK] Seq=1726943 Ack=112759 Win=540 Len=146 TSval=1543778138 TSecr=539581"
"79220","953.925614163","12:42:30.344378749","192.168.57.20","192.168.57.30","TCP","216","7710  >  56913 [PSH, ACK] Seq=1727089 Ack=112769 Win=540 Len=150 TSval=1543778238 TSecr=539590"
"79235","954.025596985","12:42:30.444361571","192.168.57.20","192.168.57.30","TCP","212","7710  >  56913 [PSH, ACK] Seq=1727420 Ack=112792 Win=540 Len=146 TSval=1543778324 TSecr=539599"
"79242","954.125615997","12:42:30.544380583","192.168.57.20","192.168.57.30","TCP","208","7710  >  56913 [PSH, ACK] Seq=1727566 Ack=112802 Win=540 Len=142 TSval=1543778438 TSecr=539608"
"79251","954.225613173","12:42:30.644377759","192.168.57.20","192.168.57.30","TCP","209","7710  >  56913 [PSH, ACK] Seq=1727708 Ack=112812 Win=540 Len=143 TSval=1543778538 TSecr=539617"
"79258","954.325632437","12:42:30.744397023","192.168.57.20","192.168.57.30","TCP","209","7710  >  56913 [PSH, ACK] Seq=1727851 Ack=112822 Win=540 Len=143 TSval=1543778638 TSecr=539625"
"79265","954.425626437","12:42:30.844391023","192.168.57.20","192.168.57.30","TCP","212","7710  >  56913 [PSH, ACK] Seq=1727994 Ack=112832 Win=540 Len=146 TSval=1543778738 TSecr=539634"
"79274","954.525483974","12:42:30.944248560","192.168.57.20","192.168.57.30","TCP","214","7710  >  56913 [PSH, ACK] Seq=1728140 Ack=112842 Win=540 Len=148 TSval=1543778838 TSecr=539643"
"79283","954.625324598","12:42:31.044089184","192.168.57.20","192.168.57.30","TCP","210","7710  >  56913 [PSH, ACK] Seq=1728755 Ack=112862 Win=540 Len=144 TSval=1543778938 TSecr=539652"
"79290","954.726030462","12:42:31.144795048","192.168.57.20","192.168.57.30","TCP","208","7710  >  56913 [PSH, ACK] Seq=1728899 Ack=112872 Win=540 Len=142 TSval=1543779038 TSecr=539661"
"79297","954.825601337","12:42:31.244365923","192.168.57.20","192.168.57.30","TCP","212","7710  >  56913 [PSH, ACK] Seq=1729041 Ack=112882 Win=540 Len=146 TSval=1543779138 TSecr=539670"
"79304","954.925660972","12:42:31.344425558","192.168.57.20","192.168.57.30","TCP","216","7710  >  56913 [PSH, ACK] Seq=1729187 Ack=112892 Win=539 Len=150 TSval=1543779238 TSecr=539679"
"79317","955.025668720","12:42:31.444433306","192.168.57.20","192.168.57.30","TCP","212","7710  >  56913 [PSH, ACK] Seq=1729337 Ack=112902 Win=539 Len=146 TSval=1543779338 TSecr=539688"
"79324","955.125675138","12:42:31.544439724","192.168.57.20","192.168.57.30","TCP","208","7710  >  56913 [PSH, ACK] Seq=1729483 Ack=112912 Win=539 Len=142 TSval=1543779438 TSecr=539697"
"79333","955.225611293","12:42:31.644375879","192.168.57.20","192.168.57.30","TCP","209","7710  >  56913 [PSH, ACK] Seq=1729625 Ack=112922 Win=539 Len=143 TSval=1543779538 TSecr=539706"
"79340","955.325543955","12:42:31.744308541","192.168.57.20","192.168.57.30","TCP","209","7710  >  56913 [PSH, ACK] Seq=1729768 Ack=112932 Win=539 Len=143 TSval=1543779638 TSecr=539715"
"79347","955.425712993","12:42:31.844477579","192.168.57.20","192.168.57.30","TCP","212","7710  >  56913 [PSH, ACK] Seq=1729911 Ack=112942 Win=539 Len=146 TSval=1543779738 TSecr=539724"
"79356","955.525333185","12:42:31.944097771","192.168.57.20","192.168.57.30","TCP","214","7710  >  56913 [PSH, ACK] Seq=1730057 Ack=112952 Win=539 Len=148 TSval=1543779838 TSecr=539734"
"79365","955.625516537","12:42:32.044281123","192.168.57.20","192.168.57.30","TCP","210","7710  >  56913 [PSH, ACK] Seq=1730672 Ack=112972 Win=539 Len=144 TSval=1543779938 TSecr=539743"
"79372","955.725605901","12:42:32.144370487","192.168.57.20","192.168.57.30","TCP","208","7710  >  56913 [PSH, ACK] Seq=1730816 Ack=112982 Win=539 Len=142 TSval=1543780038 TSecr=539752"
"79379","955.825610366","12:42:32.244374952","192.168.57.20","192.168.57.30","TCP","210","7710  >  56913 [PSH, ACK] Seq=1730958 Ack=112992 Win=539 Len=144 TSval=1543780138 TSecr=539761"
"79386","955.925656004","12:42:32.344420590","192.168.57.20","192.168.57.30","TCP","214","7710  >  56913 [PSH, ACK] Seq=1731102 Ack=113002 Win=539 Len=148 TSval=1543780238 TSecr=539770"
"79400","956.025374042","12:42:32.444138628","192.168.57.20","192.168.57.30","TCP","210","7710  >  56913 [PSH, ACK] Seq=1731431 Ack=113025 Win=539 Len=144 TSval=1543780326 TSecr=539779"
"79408","956.125553586","12:42:32.544318172","192.168.57.20","192.168.57.30","TCP","206","7710  >  56913 [PSH, ACK] Seq=1731575 Ack=113035 Win=539 Len=140 TSval=1543780438 TSecr=539788"
"79417","956.225607174","12:42:32.644371760","192.168.57.20","192.168.57.30","TCP","207","7710  >  56913 [PSH, ACK] Seq=1731715 Ack=113045 Win=539 Len=141 TSval=1543780538 TSecr=539797"
"79424","956.325572382","12:42:32.744336968","192.168.57.20","192.168.57.30","TCP","207","7710  >  56913 [PSH, ACK] Seq=1731856 Ack=113055 Win=539 Len=141 TSval=1543780638 TSecr=539806"
"79431","956.425643916","12:42:32.844408502","192.168.57.20","192.168.57.30","TCP","210","7710  >  56913 [PSH, ACK] Seq=1731997 Ack=113065 Win=539 Len=144 TSval=1543780738 TSecr=539815"
"79440","956.525327794","12:42:32.944092380","192.168.57.20","192.168.57.30","TCP","212","7710  >  56913 [PSH, ACK] Seq=1732141 Ack=113075 Win=539 Len=146 TSval=1543780838 TSecr=539825"
"79449","956.625544824","12:42:33.044309410","192.168.57.20","192.168.57.30","TCP","208","7710  >  56913 [PSH, ACK] Seq=1732754 Ack=113095 Win=539 Len=142 TSval=1543780938 TSecr=539834"
"79456","956.725578564","12:42:33.144343150","192.168.57.20","192.168.57.30","TCP","206","7710  >  56913 [PSH, ACK] Seq=1732896 Ack=113105 Win=539 Len=140 TSval=1543781038 TSecr=539843"
"79463","956.825618051","12:42:33.244382637","192.168.57.20","192.168.57.30","TCP","210","7710  >  56913 [PSH, ACK] Seq=1733036 Ack=113115 Win=539 Len=144 TSval=1543781138 TSecr=539852"
"79470","956.925607763","12:42:33.344372349","192.168.57.20","192.168.57.30","TCP","214","7710  >  56913 [PSH, ACK] Seq=1733180 Ack=113125 Win=539 Len=148 TSval=1543781238 TSecr=539861"
"79483","957.025599719","12:42:33.444364305","192.168.57.20","192.168.57.30","TCP","210","7710  >  56913 [PSH, ACK] Seq=1733328 Ack=113135 Win=539 Len=144 TSval=1543781338 TSecr=539870"
"79490","957.125600574","12:42:33.544365160","192.168.57.20","192.168.57.30","TCP","206","7710  >  56913 [PSH, ACK] Seq=1733472 Ack=113145 Win=539 Len=140 TSval=1543781438 TSecr=539879"
"79499","957.225672299","12:42:33.644436885","192.168.57.20","192.168.57.30","TCP","207","7710  >  56913 [PSH, ACK] Seq=1733612 Ack=113155 Win=538 Len=141 TSval=1543781538 TSecr=539888"
"79506","957.325572522","12:42:33.744337108","192.168.57.20","192.168.57.30","TCP","207","7710  >  56913 [PSH, ACK] Seq=1733753 Ack=113165 Win=538 Len=141 TSval=1543781638 TSecr=539897"
"79513","957.425626585","12:42:33.844391171","192.168.57.20","192.168.57.30","TCP","210","7710  >  56913 [PSH, ACK] Seq=1733894 Ack=113175 Win=538 Len=144 TSval=1543781738 TSecr=539906"
"79522","957.525395529","12:42:33.944160115","192.168.57.20","192.168.57.30","TCP","212","7710  >  56913 [PSH, ACK] Seq=1734038 Ack=113185 Win=538 Len=146 TSval=1543781838 TSecr=539915"
"79531","957.625444428","12:42:34.044209014","192.168.57.20","192.168.57.30","TCP","208","7710  >  56913 [PSH, ACK] Seq=1734651 Ack=113205 Win=538 Len=142 TSval=1543781938 TSecr=539924"
"79538","957.725576815","12:42:34.144341401","192.168.57.20","192.168.57.30","TCP","206","7710  >  56913 [PSH, ACK] Seq=1734793 Ack=113215 Win=538 Len=140 TSval=1543782038 TSecr=539933"
"79545","957.825585031","12:42:34.244349617","192.168.57.20","192.168.57.30","TCP","210","7710  >  56913 [PSH, ACK] Seq=1734933 Ack=113225 Win=538 Len=144 TSval=1543782138 TSecr=539942"
"79552","957.925580868","12:42:34.344345454","192.168.57.20","192.168.57.30","TCP","214","7710  >  56913 [PSH, ACK] Seq=1735077 Ack=113235 Win=538 Len=148 TSval=1543782238 TSecr=539951"
"79567","958.025590311","12:42:34.444354897","192.168.57.20","192.168.57.30","TCP","210","7710  >  56913 [PSH, ACK] Seq=1735406 Ack=113258 Win=538 Len=144 TSval=1543782327 TSecr=539960"
"79574","958.125638546","12:42:34.544403132","192.168.57.20","192.168.57.30","TCP","206","7710  >  56913 [PSH, ACK] Seq=1735550 Ack=113268 Win=538 Len=140 TSval=1543782438 TSecr=539969"
"79583","958.225627430","12:42:34.644392016","192.168.57.20","192.168.57.30","TCP","207","7710  >  56913 [PSH, ACK] Seq=1735690 Ack=113278 Win=538 Len=141 TSval=1543782538 TSecr=539978"
"79590","958.325581408","12:42:34.744345994","192.168.57.20","192.168.57.30","TCP","207","7710  >  56913 [PSH, ACK] Seq=1735831 Ack=113288 Win=538 Len=141 TSval=1543782636 TSecr=539986"
"79597","958.425616214","12:42:34.844380800","192.168.57.20","192.168.57.30","TCP","210","7710  >  56913 [PSH, ACK] Seq=1735972 Ack=113298 Win=538 Len=144 TSval=1543782738 TSecr=539996"
"79606","958.525360277","12:42:34.944124863","192.168.57.20","192.168.57.30","TCP","212","7710  >  56913 [PSH, ACK] Seq=1736116 Ack=113308 Win=538 Len=146 TSval=1543782838 TSecr=540005"
"79615","958.625439643","12:42:35.044204229","192.168.57.20","192.168.57.30","TCP","208","7710  >  56913 [PSH, ACK] Seq=1736729 Ack=113328 Win=538 Len=142 TSval=1543782938 TSecr=540014"
"79622","958.725582770","12:42:35.144347356","192.168.57.20","192.168.57.30","TCP","206","7710  >  56913 [PSH, ACK] Seq=1736871 Ack=113338 Win=538 Len=140 TSval=1543783038 TSecr=540023"
"79629","958.825587095","12:42:35.244351681","192.168.57.20","192.168.57.30","TCP","210","7710  >  56913 [PSH, ACK] Seq=1737011 Ack=113348 Win=538 Len=144 TSval=1543783138 TSecr=540032"
"79636","958.925577636","12:42:35.344342222","192.168.57.20","192.168.57.30","TCP","214","7710  >  56913 [PSH, ACK] Seq=1737155 Ack=113358 Win=538 Len=148 TSval=1543783238 TSecr=540041"
"79649","959.025598677","12:42:35.444363263","192.168.57.20","192.168.57.30","TCP","210","7710  >  56913 [PSH, ACK] Seq=1737303 Ack=113368 Win=538 Len=144 TSval=1543783338 TSecr=540050"
"79656","959.125612420","12:42:35.544377006","192.168.57.20","192.168.57.30","TCP","206","7710  >  56913 [PSH, ACK] Seq=1737447 Ack=113378 Win=538 Len=140 TSval=1543783438 TSecr=540059"
"79665","959.225594619","12:42:35.644359205","192.168.57.20","192.168.57.30","TCP","207","7710  >  56913 [PSH, ACK] Seq=1737587 Ack=113388 Win=538 Len=141 TSval=1543783538 TSecr=540068"
"79672","959.325579732","12:42:35.744344318","192.168.57.20","192.168.57.30","TCP","207","7710  >  56913 [PSH, ACK] Seq=1737728 Ack=113398 Win=538 Len=141 TSval=1543783638 TSecr=540076"
"79679","959.425582254","12:42:35.844346840","192.168.57.20","192.168.57.30","TCP","210","7710  >  56913 [PSH, ACK] Seq=1737869 Ack=113408 Win=537 Len=144 TSval=1543783738 TSecr=540086"
"79688","959.525372697","12:42:35.944137283","192.168.57.20","192.168.57.30","TCP","212","7710  >  56913 [PSH, ACK] Seq=1738013 Ack=113418 Win=537 Len=146 TSval=1543783838 TSecr=540095"
"79697","959.625465536","12:42:36.044230122","192.168.57.20","192.168.57.30","TCP","208","7710  >  56913 [PSH, ACK] Seq=1738626 Ack=113438 Win=537 Len=142 TSval=1543783938 TSecr=540104"
"79704","959.725593284","12:42:36.144357870","192.168.57.20","192.168.57.30","TCP","206","7710  >  56913 [PSH, ACK] Seq=1738768 Ack=113448 Win=537 Len=140 TSval=1543784038 TSecr=540113"
"79711","959.825603295","12:42:36.244367881","192.168.57.20","192.168.57.30","TCP","210","7710  >  56913 [PSH, ACK] Seq=1738908 Ack=113458 Win=537 Len=144 TSval=1543784138 TSecr=540122"
"79718","959.925585264","12:42:36.344349850","192.168.57.20","192.168.57.30","TCP","214","7710  >  56913 [PSH, ACK] Seq=1739052 Ack=113468 Win=537 Len=148 TSval=1543784238 TSecr=540131"
"79732","960.025584383","12:42:36.444348969","192.168.57.20","192.168.57.30","TCP","210","7710  >  56913 [PSH, ACK] Seq=1739381 Ack=113491 Win=537 Len=144 TSval=1543784332 TSecr=540140"
"79739","960.125602246","12:42:36.544366832","192.168.57.20","192.168.57.30","TCP","206","7710  >  56913 [PSH, ACK] Seq=1739525 Ack=113501 Win=537 Len=140 TSval=1543784438 TSecr=540149"
"79748","960.225664942","12:42:36.644429528","192.168.57.20","192.168.57.30","TCP","207","7710  >  56913 [PSH, ACK] Seq=1739665 Ack=113511 Win=537 Len=141 TSval=1543784538 TSecr=540158"
"79755","960.325587581","12:42:36.744352167","192.168.57.20","192.168.57.30","TCP","207","7710  >  56913 [PSH, ACK] Seq=1739806 Ack=113521 Win=537 Len=141 TSval=1543784638 TSecr=540167"
"79762","960.425589462","12:42:36.844354048","192.168.57.20","192.168.57.30","TCP","210","7710  >  56913 [PSH, ACK] Seq=1739947 Ack=113531 Win=537 Len=144 TSval=1543784738 TSecr=540176"
"79771","960.525317981","12:42:36.944082567","192.168.57.20","192.168.57.30","TCP","212","7710  >  56913 [PSH, ACK] Seq=1740091 Ack=113541 Win=537 Len=146 TSval=1543784826 TSecr=540185"
"79780","960.625495304","12:42:37.044259890","192.168.57.20","192.168.57.30","TCP","208","7710  >  56913 [PSH, ACK] Seq=1740704 Ack=113561 Win=537 Len=142 TSval=1543784938 TSecr=540194"
"79787","960.725594122","12:42:37.144358708","192.168.57.20","192.168.57.30","TCP","206","7710  >  56913 [PSH, ACK] Seq=1740846 Ack=113571 Win=543 Len=140 TSval=1543785029 TSecr=540203"
"79794","960.825607026","12:42:37.244371612","192.168.57.20","192.168.57.30","TCP","210","7710  >  56913 [PSH, ACK] Seq=1740986 Ack=113581 Win=542 Len=144 TSval=1543785138 TSecr=540212"
"79801","960.925643585","12:42:37.344408171","192.168.57.20","192.168.57.30","TCP","214","7710  >  56913 [PSH, ACK] Seq=1741130 Ack=113591 Win=542 Len=148 TSval=1543785231 TSecr=540221"
"79814","961.025810493","12:42:37.444575079","192.168.57.20","192.168.57.30","TCP","210","7710  >  56913 [PSH, ACK] Seq=1741278 Ack=113601 Win=542 Len=144 TSval=1543785333 TSecr=540230"
"79821","961.125556221","12:42:37.544320807","192.168.57.20","192.168.57.30","TCP","206","7710  >  56913 [PSH, ACK] Seq=1741422 Ack=113611 Win=542 Len=140 TSval=1543785434 TSecr=540239"
"79830","961.225611871","12:42:37.644376457","192.168.57.20","192.168.57.30","TCP","207","7710  >  56913 [PSH, ACK] Seq=1741562 Ack=113621 Win=542 Len=141 TSval=1543785534 TSecr=540248"
"79837","961.325544105","12:42:37.744308691","192.168.57.20","192.168.57.30","TCP","207","7710  >  56913 [PSH, ACK] Seq=1741703 Ack=113631 Win=542 Len=141 TSval=1543785638 TSecr=540257"
"79844","961.425535809","12:42:37.844300395","192.168.57.20","192.168.57.30","TCP","210","7710  >  56913 [PSH, ACK] Seq=1741844 Ack=113641 Win=542 Len=144 TSval=1543785736 TSecr=540266"
"79853","961.525330018","12:42:37.944094604","192.168.57.20","192.168.57.30","TCP","212","7710  >  56913 [PSH, ACK] Seq=1741988 Ack=113651 Win=542 Len=146 TSval=1543785836 TSecr=540276"
"79862","961.625496303","12:42:38.044260889","192.168.57.20","192.168.57.30","TCP","208","7710  >  56913 [PSH, ACK] Seq=1742601 Ack=113671 Win=542 Len=142 TSval=1543785938 TSecr=540285"
"79869","961.725550993","12:42:38.144315579","192.168.57.20","192.168.57.30","TCP","206","7710  >  56913 [PSH, ACK] Seq=1742743 Ack=113681 Win=542 Len=140 TSval=1543786038 TSecr=540294"
"79876","961.825614618","12:42:38.244379204","192.168.57.20","192.168.57.30","TCP","210","7710  >  56913 [PSH, ACK] Seq=1742883 Ack=113691 Win=542 Len=144 TSval=1543786138 TSecr=540303"
"79883","961.925655407","12:42:38.344419993","192.168.57.20","192.168.57.30","TCP","214","7710  >  56913 [PSH, ACK] Seq=1743027 Ack=113701 Win=542 Len=148 TSval=1543786238 TSecr=540312"
